# uid	record id
# tag_id	transmitter ID number
# utc	universal time coordinate
# lc	location class, see http://www.nacls.com/html/argos/manual/html/chap2/chap2_3.htm#2.3.5
# iq	quality index, see http://www.nacls.com/html/argos/manual/html/chap4/chap4_4_9.htm#4.4.9.3 
# lat1	solution1 latitude
# lon1	solution1 longitude
# lat2	solution2 latitude
# lon2	solution2 longitude
# nb_mes	number of messages received
# big_nb_mes	number of messages received by satellite with signal strength greater than -120 decibels
# best_level	strongest signal strength received
# pass_duration	time elapsed between first and last messages being received by satellite
# nopc	number of successful plausibility checks (0 to 4)
# calcul_freq	calculated transmit frequency 
# altitude	altitude used in location calculation
uid	tag_id	utc	lc	iq	lat1	lon1	lat2	lon2	nb_mes	big_nb_mes	best_level	pass_duration	nopc	calcul_freq	altitude
66850	29051	2/15/2004 12:44	B	0	33.35	-77.623	29.852	-65.913	2	0	-123	48	2	401 651203.1	0
66852	29051	2/15/2004 22:44	A	0	33.344	-77.417	36.824	-59.968	3	0	-122	98	2	401 651184.3	0
66853	29051	2/16/2004 0:29	B	0	33.343	-77.493	25.933	-108.764	2	0	-131	48	2	401 651184.3	0
66854	29051	2/16/2004 3:35	1	56	33.309	-77.454	30.474	-91.108	8	0	-125	630	3	401 651177.6	0
66939	29051	2/16/2004 3:39	1	58	33.307	-77.449	34.558	-71.512	7	0	-126	630	4	401 651178.5	0
66940	29051	2/16/2004 5:18	A	8	33.262	-77.435	24.367	-119.421	3	0	-127	193	3	401 651198.2	0
66855	29051	2/16/2004 6:35	B	0	33.28	-77.521	24.998	-44.961	2	0	-131	48	2	401 651177.8	0
66856	29051	2/16/2004 8:20	3	66	33.298	-77.499	36.849	-94.162	5	0	-124	294	3	401 651184.4	0
66942	29051	2/16/2004 16:00	Z	10	33.153	-76.632	33.557	-78.894	3	0	-123	145	0	401 651184.4	0
66943	29051	2/16/2004 21:02	1	60	33.296	-77.543	36.447	-62.272	5	0	-127	194	2	401 651197.5	0
66944	29051	2/17/2004 3:16	B	0	33.293	-77.021	32.168	-81.287	2	0	-129	98	2	401 651184.4	0
67040	29051	2/17/2004 12:22	0	50	33.277	-77.668	34.538	-83.717	4	0	-126	633	3	401 651202.1	0
67039	29051	2/17/2004 12:22	1	50	33.283	-77.628	27.871	-54.631	4	0	-125	633	1	401 651207.3	0
67041	29051	2/17/2004 14:08	B	0	33.26	-77.602	38.252	-102.187	2	0	-126	97	2	401 651207.3	0
67042	29051	2/17/2004 15:27	B	0	33.523	-77.289	29.917	-66.583	2	0	-134	48	2	401 651202.1	0
67043	29051	2/17/2004 19:30	A	8	33.29	-77.674	30.011	-93.375	3	0	-122	96	2	401 651210.8	0
67144	29051	2/18/2004 16:49	2	50	33.339	-77.815	38.809	-104.151	8	0	-124	389	3	401 651224.4	0
67145	29051	2/18/2004 23:14	1	58	33.372	-77.807	34.211	-73.711	6	0	-122	242	4	401 651223.8	0
67146	29051	2/19/2004 4:38	1	56	33.368	-77.775	28.682	-99.199	5	0	-124	521	3	401 651232.9	0
67259	29051	2/19/2004 17:04	1	50	33.368	-77.734	35.538	-88.314	5	0	-123	387	3	401 651219.8	0
67263	29051	2/20/2004 0:58	A	8	33.457	-77.66	29.708	-95.284	3	0	-122	193	2	401 651219.3	0
67368	29051	2/20/2004 12:54	B	0	33.463	-77.622	37.261	-97.655	2	0	-129	202	2	401 651219.8	0
67369	29051	2/20/2004 22:21	A	0	33.393	-77.469	38.321	-51.751	3	0	-129	97	2	401 651204.2	0
67370	29051	2/21/2004 4:13	B	0	33.42	-77.694	31.047	-86.629	2	0	-132	97	2	401 651219.8	0
67580	29051	2/21/2004 10:45	A	0	33.388	-77.537	25.071	-39.213	3	0	-132	455	3	401 651222.4	0
67581	29051	2/21/2004 13:14	A	8	33.405	-77.467	33.52	-78.028	3	0	-122	377	2	401 651222.9	0
67582	29051	2/21/2004 22:05	1	68	33.417	-77.578	41.021	-40.073	4	0	-131	144	2	401 651197.4	0
67660	29051	2/23/2004 7:00	2	60	33.408	-77.526	28.73	-56.095	6	0	-125	243	3	401 651232.8	0
67751	29051	2/23/2004 19:49	1	50	33.339	-77.542	43.246	-28.214	6	0	-130	242	3	401 651216.1	0
67753	29051	2/23/2004 22:54	3	68	33.335	-77.6	35.735	-65.583	8	0	-122	549	3	401 651217.7	0
67925	29051	2/25/2004 15:39	B	0	33.303	-77.681	27.133	-48.324	2	0	-127	97	2	401 651217.7	0
67927	29051	2/25/2004 22:23	B	0	33.272	-77.746	26.95	-101.233	2	0	-134	48	2	401 651217.7	0
67928	29051	2/26/2004 3:02	B	0	33.297	-77.72	38.592	-52.846	2	0	-126	47	1	401 651217.7	0
67929	29051	2/26/2004 3:03	B	0	33.556	-76.916	33.171	-79.117	2	0	-128	144	1	401 651217.7	0
68045	29051	2/27/2004 1:04	A	0	33.302	-77.783	23.071	-127.231	3	0	-128	242	2	401 651197.8	0
68226	29051	2/28/2004 21:10	Z	10	33.347	-77.776	36.596	-66.62	3	0	-129	97	0	401 651197.8	0
68317	29051	2/29/2004 13:12	A	8	33.192	-77.7	33.017	-76.888	3	0	-126	144	2	401 651194.5	0
68318	29051	2/29/2004 15:54	B	0	32.701	-76.928	33.887	-79.948	2	0	-133	48	1	401 651197.8	0
68319	29051	2/29/2004 17:18	0	60	33.271	-77.752	43.741	-27.707	4	0	-134	193	2	401 651178.7	0
68320	29051	3/1/2004 0:36	0	58	33.271	-77.749	32.413	-81.673	5	0	-127	192	2	401 651198.6	0
68397	29051	3/1/2004 9:06	0	50	33.26	-77.807	40.519	-113.89	4	0	-130	195	2	401 651200.4	0
68399	29051	3/1/2004 15:35	1	50	33.26	-77.735	31.581	-69.804	8	0	-124	385	3	401 651180.8	0
68400	29051	3/1/2004 17:05	1	68	33.258	-77.703	44.459	-22.409	5	0	-133	336	4	401 651181.3	0
68401	29051	3/1/2004 17:16	1	56	33.263	-77.72	41.409	-117.404	9	0	-128	433	3	401 651178.3	0
68403	29051	3/1/2004 18:42	0	68	33.27	-77.843	34.793	-70.444	4	0	-122	144	2	401 651181.1	0
68404	29051	3/1/2004 22:42	0	68	33.297	-77.6	43.786	-27.773	5	0	-129	193	4	401 651213.7	0
68405	29051	3/1/2004 23:28	1	66	33.305	-77.634	32.386	-82.226	5	0	-125	249	2	401 651190.7	0
68634	29051	3/4/2004 2:06	A	0	33.38	-77.706	38.91	-49.7	3	0	-129	96	1	401 651235.6	0
69850	29051	3/7/2004 11:46	B	0	33.399	-77.51	24.084	-34.099	2	0	-132	195	1	401 651213.7	0
69851	29051	3/7/2004 13:14	A	0	33.48	-77.612	39.655	-109.507	3	0	-133	95	1	401 651252.4	0
69852	29051	3/7/2004 22:50	B	0	33.414	-77.513	25.558	-115.2	2	0	-134	48	1	401 651213.7	0
69853	29051	3/7/2004 22:51	0	60	33.404	-77.54	36.462	-62.6	4	0	-123	144	1	401 651212.3	0
69854	29051	3/8/2004 2:22	B	0	33.412	-77.503	38.23	-55.009	2	0	-127	145	1	401 651213.7	0
69932	29051	3/8/2004 11:30	A	0	33.353	-77.521	22.462	-27.937	3	0	-132	161	2	401 651189.3	0
69933	29051	3/8/2004 17:51	A	8	33.399	-77.484	40.634	-112.214	3	0	-127	146	3	401 651221.3	0
78824	29051	3/10/2004 3:11	0	50	33.352	-77.681	32.857	-80.121	6	0	-122	241	2	401 651214.6	0
85818	29051	3/12/2004 8:40	3	60	33.244	-77.688	38.203	-101.813	9	0	-125	439	2	401 651219.9	0
85934	29051	3/12/2004 12:19	1	58	33.244	-77.722	27.385	-51.224	6	0	-124	290	4	401 651219.6	0
85935	29051	3/12/2004 14:51	A	8	33.251	-77.602	26.784	-46.085	3	0	-126	149	2	401 651219.4	0
85938	29051	3/12/2004 18:15	B	0	33.331	-78.06	37.039	-58.801	2	0	-130	47	2	401 651219.6	0
85939	29051	3/12/2004 20:00	B	0	33.233	-77.521	27.024	-106.812	2	0	-128	140	2	401 651219.6	0
85940	29051	3/13/2004 2:34	A	0	33.229	-77.666	40.507	-41.212	3	0	-130	144	2	401 651215.6	0
86021	29051	3/13/2004 9:10	B	0	33.206	-77.424	26.25	-43.442	2	0	-130	96	2	401 651219.6	0
86022	29051	3/13/2004 22:08	0	50	33.252	-77.572	40.132	-42.96	4	0	-129	194	3	401 651205.0	0
86143	29051	3/14/2004 12:02	B	0	33.267	-77.577	42.984	-127.311	2	0	-127	49	2	401 651205.0	0
86145	29051	3/14/2004 15:47	A	8	33.24	-77.627	32.124	-71.985	3	0	-128	194	2	401 651191.2	0
86146	29051	3/14/2004 19:59	A	0	33.299	-77.55	42.583	-32.717	3	0	-130	340	3	401 651194.7	0
86263	29051	3/15/2004 9:58	B	0	33.326	-77.433	31.351	-67.814	2	0	-124	97	2	401 651194.7	0
86264	29051	3/15/2004 10:02	B	0	33.343	-77.478	21.521	-19.091	2	0	-138	52	2	401 651194.7	0
86266	29051	3/15/2004 11:40	0	60	33.318	-77.495	30.359	-66.438	4	0	-123	146	2	401 651193.4	0
86265	29051	3/15/2004 11:40	B	0	33.339	-77.447	23.594	-32.567	2	0	-130	146	2	401 651194.7	0
86395	29051	3/16/2004 11:13	B	0	33.288	-77.348	38.616	-103.918	2	0	-126	97	2	401 651194.7	0
86398	29051	3/16/2004 17:39	B	0	33.292	-77.443	41.868	-38.195	2	0	-132	97	2	401 651194.7	0
86399	29051	3/16/2004 17:41	1	56	33.298	-77.392	39.314	-106.729	6	0	-128	341	3	401 651210.9	0
86400	29051	3/17/2004 2:17	A	8	33.305	-77.354	38.563	-52.062	3	0	-128	97	2	401 651217.3	0
86401	29051	3/17/2004 6:01	1	50	33.285	-77.358	22.24	-26.787	8	0	-132	447	3	401 651208.6	0
86533	29051	3/17/2004 10:46	1	56	33.289	-77.386	36.324	-92.08	6	0	-123	457	3	401 651209.9	0
86534	29051	3/17/2004 10:56	1	56	33.281	-77.369	26.521	-44.975	6	0	-125	247	3	401 651202.7	0
86535	29051	3/17/2004 12:38	1	68	33.267	-77.35	36.333	-92.905	4	0	-122	145	2	401 651194.9	0
86536	29051	3/18/2004 1:48	B	0	33.247	-77.331	40.238	-41.686	2	0	-128	48	2	401 651202.7	0
86537	29051	3/18/2004 2:01	1	60	33.256	-77.452	23.373	-121.395	4	0	-131	294	3	401 651202.1	0
86637	29051	3/18/2004 12:17	0	58	33.217	-77.242	34.083	-81.639	4	0	-125	321	2	401 651201.5	0
86639	29051	3/18/2004 17:32	A	0	33.243	-77.454	42.634	-124.474	3	0	-133	146	3	401 651198.6	0
86742	29051	3/20/2004 1:32	0	50	33.22	-77.449	26.413	-109.226	4	0	-123	195	2	401 651192.9	0
86873	29051	3/20/2004 9:32	B	0	33.449	-77.647	29.212	-56.014	2	0	-127	459	2	401 651198.6	0
86874	29051	3/20/2004 12:16	A	0	33.271	-77.357	27.35	-50.733	3	0	-127	97	2	401 651145.1	0
86875	29051	3/20/2004 15:05	0	56	33.245	-77.451	23.656	-32.023	4	0	-134	197	2	401 651157.6	0
86876	29051	3/20/2004 15:07	2	56	33.267	-77.445	28.536	-54.838	8	0	-125	414	3	401 651164.4	0
86877	29051	3/20/2004 23:36	0	58	33.259	-77.624	37.9	-55.157	4	0	-125	197	2	401 651213.3	0
86878	29051	3/21/2004 0:20	A	8	33.324	-77.468	27.232	-107.707	3	0	-124	107	2	401 651161.1	0
86986	29051	3/21/2004 10:50	A	0	33.338	-77.449	36.465	-93.105	3	0	-121	97	2	401 651189.5	0
86987	29051	3/22/2004 2:13	A	0	33.399	-77.437	43.234	-29.391	3	0	-130	144	2	401 651210.4	0
87103	29051	3/22/2004 10:36	1	58	33.407	-77.471	24.677	-36.633	7	0	-127	305	4	401 651205.4	0
87104	29051	3/22/2004 13:33	A	8	33.403	-77.5	35.216	-85.85	3	0	-132	145	2	401 651204.1	0
87105	29051	3/23/2004 0:54	A	0	33.405	-77.511	30.572	-90.845	3	0	-123	97	2	401 651205.1	0
87413	29051	3/23/2004 23:09	0	60	33.373	-77.642	33.995	-74.387	4	0	-127	151	2	401 651218.7	0
87512	29051	3/24/2004 3:24	A	0	33.41	-77.499	36.188	-64.097	3	0	-125	192	2	401 651202.3	0
87514	29051	3/24/2004 11:32	3	68	33.398	-77.501	30.185	-61.652	4	0	-124	197	3	401 651199.8	0
87515	29051	3/24/2004 15:47	B	0	33.421	-77.539	28.007	-52.741	2	0	-128	48	2	401 651199.8	0
88058	29051	3/26/2004 7:40	1	50	33.404	-77.519	32.571	-73.589	4	0	-125	145	2	401 651194.6	0
88233	29051	3/26/2004 22:26	A	0	33.407	-77.518	45.651	-18.172	3	0	-133	98	3	401 651194.4	0
88351	29051	3/27/2004 10:03	B	0	33.406	-77.563	31.929	-70.368	2	0	-132	100	2	401 651194.4	0
88352	29051	3/27/2004 15:46	A	0	33.382	-77.52	32.745	-74.477	3	0	-128	144	2	401 651204.3	0
88353	29051	3/27/2004 17:11	0	60	33.439	-77.496	44.079	-24.959	4	0	-133	192	2	401 651177.0	0
88354	29051	3/27/2004 21:13	Z	10	33.729	-73.211	33.226	-76.088	4	0	-125	145	0	401 651177.0	0
88456	29051	3/29/2004 2:38	0	50	33.325	-77.522	35.733	-65.309	4	0	-124	244	2	401 651194.0	0
88457	29051	3/29/2004 7:11	0	60	33.219	-77.371	29.069	-57.235	4	0	-131	146	2	401 651208.7	0
88673	29051	3/29/2004 17:57	A	0	33.266	-77.624	41.369	-116.084	3	0	-127	198	1	401 651172.4	0
88674	29051	3/29/2004 20:06	0	50	33.24	-77.58	26.402	-110.035	4	0	-128	315	1	401 651185.4	0
88675	29051	3/30/2004 3:58	1	60	33.196	-77.599	28.205	-101.947	5	0	-126	194	1	401 651212.1	0
88828	29051	3/30/2004 19:52	B	0	33.072	-77.73	27.462	-104.616	2	0	-131	48	1	401 651177.0	0
88829	29051	3/30/2004 23:40	B	0	33.045	-77.696	30.548	-90.93	2	0	-128	48	1	401 651177.0	0
88830	29051	3/31/2004 2:01	B	0	33.321	-77.585	40.708	-44.863	2	0	-129	48	1	401 651177.0	0
88964	29051	3/31/2004 17:59	B	0	33.15	-77.508	38.263	-51.572	2	0	-134	48	1	401 651177.0	0
88965	29051	4/1/2004 6:31	1	56	33.242	-77.618	25.228	-40.747	5	0	-126	427	3	401 651181.8	0
88966	29051	4/1/2004 8:17	0	58	33.204	-77.786	35.348	-88.571	4	0	-125	145	2	401 651175.4	0
89118	29051	4/1/2004 11:45	0	58	33.243	-77.627	31.172	-67.297	4	0	-122	194	2	401 651173.6	0
89119	29051	4/1/2004 13:21	A	8	33.328	-77.544	40.9	-115.153	3	0	-125	102	2	401 651246.4	0
89121	29051	4/1/2004 19:31	A	0	33.269	-77.611	29.915	-93.657	3	0	-124	193	2	401 651178.2	0
89122	29051	4/1/2004 22:31	B	0	33.218	-77.713	26.959	-108.472	2	0	-129	48	2	401 651181.8	0
89123	29051	4/2/2004 1:12	A	0	33.285	-77.658	44.494	-21.437	3	0	-134	145	3	401 651178.9	0
89261	29051	4/2/2004 9:43	B	0	33.257	-77.659	44.042	-131.672	2	0	-131	97	2	401 651178.9	0
89262	29051	4/2/2004 14:31	B	0	33.379	-77.79	41.163	-112.919	2	0	-131	48	2	401 651178.9	0
89420	29051	4/3/2004 2:49	A	0	33.291	-77.76	40.302	-44.482	3	0	-129	145	2	401 651209.2	0
89421	29051	4/3/2004 10:34	0	50	33.314	-77.725	34.52	-83.755	4	0	-125	242	2	401 651219.6	0
89561	29051	4/5/2004 3:28	Z	10	33.208	-76.716	30.436	-86.514	5	0	-127	244	0	401 651178.9	0
89849	29051	4/6/2004 17:45	0	50	33.342	-77.701	40.232	-110.335	5	0	-125	262	1	401 651225.9	0
89850	29051	4/7/2004 0:21	3	56	33.35	-77.708	27.109	-107.66	13	0	-123	680	3	401 651224.6	0
89852	29051	4/7/2004 1:06	1	58	33.358	-77.707	29.738	-94.534	4	0	-126	151	3	401 651222.1	0
90005	29051	4/7/2004 8:46	2	58	33.361	-77.648	38.757	-103.978	7	0	-126	438	4	401 651226.2	0
90006	29051	4/7/2004 8:49	A	60	33.362	-77.653	24.371	-36.133	3	0	-131	148	1	401 651226.2	0
90169	29051	4/8/2004 10:10	B	0	33.356	-77.602	32.4	-72.855	2	0	-122	146	2	401 651226.2	0
90170	29051	4/8/2004 11:41	B	0	33.383	-77.634	23.069	-29.415	2	0	-134	50	2	401 651226.2	0
90171	29051	4/8/2004 11:44	0	50	33.372	-77.678	42.316	-121.058	4	0	-126	194	2	401 651214.3	0
90172	29051	4/8/2004 16:15	3	60	33.375	-77.63	35.356	-87.262	6	0	-123	390	3	401 651221.7	0
90173	29051	4/8/2004 21:28	Z	10	33.38	-77.542	34.019	-75.429	3	0	-128	100	0	401 651221.7	0
90174	29051	4/8/2004 23:39	0	68	33.352	-77.556	30.871	-86.333	5	0	-124	291	2	401 651221.3	0
90365	29051	4/9/2004 8:21	2	56	33.331	-77.529	36.627	-93.077	13	0	-121	693	3	401 651220.9	0
90366	29051	4/9/2004 13:08	B	0	33.3	-77.327	32.013	-71.313	2	0	-127	173	2	401 651220.9	0
90367	29051	4/9/2004 14:12	0	58	33.318	-77.514	23.015	-28.852	4	0	-131	152	4	401 651201.1	0
90368	29051	4/9/2004 21:31	1	58	33.33	-77.477	43.436	-26.071	7	0	-134	290	4	401 651211.1	0
90369	29051	4/9/2004 23:07	0	58	33.299	-77.737	34.102	-73.692	5	0	-125	245	2	401 651208.7	0
90634	29051	4/10/2004 2:49	1	58	33.339	-77.502	39.88	-46.322	5	0	-122	294	4	401 651191.8	0
90635	29051	4/10/2004 9:50	B	0	33.348	-77.501	45	-135.993	2	0	-134	47	2	401 651191.8	0
90636	29051	4/10/2004 13:09	1	68	33.328	-77.516	39.819	-109.493	5	0	-124	192	4	401 651183.9	0
90637	29051	4/10/2004 15:26	Z	10	29.864	-64.839	33.359	-77.495	3	0	-126	145	0	401 651183.9	0
90889	29051	4/12/2004 1:47	A	0	33.359	-77.515	25.802	-111.342	3	0	-133	151	2	401 651197.7	0
91116	29051	4/12/2004 8:29	0	50	33.402	-77.358	22.653	-26.324	4	0	-131	145	2	401 651204.5	0
91117	29051	4/12/2004 10:12	A	0	33.366	-77.514	32.655	-74.005	3	0	-129	198	2	401 651171.0	0
91118	29051	4/12/2004 11:51	B	0	33.41	-77.439	42.127	-121.799	2	0	-132	49	2	401 651204.5	0
91119	29051	4/12/2004 14:48	0	58	33.342	-77.478	26.488	-44.075	4	0	-128	145	2	401 651157.3	0
91121	29051	4/12/2004 21:24	B	0	33.221	-77.834	33.823	-74.863	2	0	-123	96	2	401 651204.5	0
91122	29051	4/13/2004 1:27	A	0	33.321	-77.334	27.218	-105.917	3	0	-123	195	2	401 651183.3	0
91349	29051	4/13/2004 10:21	A	0	33.357	-77.292	23.302	-27.99	3	0	-129	147	2	401 651194.8	0
91609	29051	4/14/2004 9:18	0	50	33.366	-77.379	27.712	-50.865	4	0	-123	153	1	401 651185.3	0
91611	29051	4/14/2004 15:56	A	0	33.383	-77.407	28.952	-56.886	3	0	-122	144	1	401 651200.1	0
91612	29051	4/14/2004 17:06	B	0	33.357	-77.412	44.283	-22.65	2	0	-134	95	1	401 651204.5	0
91613	29051	4/15/2004 1:01	A	0	33.324	-77.567	29.952	-93.455	3	0	-129	147	1	401 651189.3	0
91614	29051	4/15/2004 21:47	B	0	33.303	-77.624	31.385	-88.059	2	0	-124	96	1	401 651204.5	0
91615	29051	4/16/2004 0:07	1	60	33.393	-77.547	28.479	-101.984	4	0	-122	145	1	401 651207.6	0
91776	29051	4/16/2004 3:07	2	60	33.39	-77.538	38.371	-54.003	6	0	-124	243	1	401 651212.6	0
91778	29051	4/16/2004 23:46	1	60	33.419	-77.537	30.686	-90.734	4	0	-125	144	2	401 651201.6	0
91779	29051	4/17/2004 0:44	0	68	33.426	-77.339	31.958	-82.418	4	0	-124	193	2	401 651198.8	0
91896	29051	4/17/2004 13:09	B	0	33.34	-77.422	31.835	-69.725	2	0	-129	144	2	401 651201.6	0
91898	29051	4/17/2004 18:38	B	0	33.392	-77.487	44.322	-132.841	2	0	-135	48	2	401 651201.6	0
92060	29051	4/18/2004 17:58	0	60	33.393	-77.535	39.176	-49.008	5	0	-125	210	2	401 651206.9	0
92228	29051	4/19/2004 11:17	B	0	33.373	-77.505	28.972	-55.893	2	1	-120	49	1	401 651201.6	0
92230	29051	4/19/2004 14:20	A	0	33.321	-77.499	39.218	-105.708	3	0	-127	144	0	401 651176.9	0
92231	29051	4/19/2004 17:55	0	68	33.244	-77.678	40.621	-42.802	4	0	-129	145	2	401 651150.6	0
92232	29051	4/19/2004 20:15	1	58	33.326	-77.484	40.774	-40.895	6	0	-123	241	4	401 651180.8	0
92393	29051	4/20/2004 22:06	B	0	33.31	-77.457	39.309	-46.162	2	0	-128	97	2	401 651180.8	0
92394	29051	4/20/2004 23:45	B	0	33.252	-77.525	30.131	-93.934	2	0	-128	96	2	401 651180.8	0
92395	29051	4/20/2004 23:45	B	0	33.323	-77.477	37.526	-57.035	2	0	-124	47	2	401 651180.8	0
92557	29051	4/21/2004 15:56	A	0	33.329	-77.532	29.175	-58.158	3	0	-124	195	2	401 651197.3	0
92819	29051	4/22/2004 11:45	A	0	33.322	-77.479	31.812	-70.162	3	0	-123	145	1	401 651189.2	0
92822	29051	4/22/2004 19:02	B	0	33.1	-78.039	33.791	-75.924	2	0	-127	48	1	401 651180.8	0
92823	29051	4/22/2004 22:19	1	50	33.32	-77.491	28.48	-101.151	4	0	-124	193	1	401 651186.5	0
92824	29051	4/22/2004 23:22	B	0	33.323	-77.463	40.186	-44.515	2	0	-124	145	2	401 651186.5	0
92825	29051	4/23/2004 0:45	B	0	33.323	-77.482	24.755	-119.247	2	0	-127	96	2	401 651186.5	0
93128	29051	4/23/2004 13:29	B	0	33.335	-77.496	34.119	-81.174	2	0	-130	52	2	401 651186.5	0
93129	29051	4/23/2004 15:35	A	50	33.29	-77.443	26.383	-44.44	3	0	-128	145	1	401 651177.5	0
93130	29051	4/23/2004 15:36	1	50	33.311	-77.432	31.393	-68.026	6	0	-122	337	2	401 651177.5	0
93131	29051	4/23/2004 18:50	0	68	33.207	-77.706	35.137	-71.251	5	0	-125	241	2	401 651168.4	0
93132	29051	4/23/2004 18:51	B	0	33.35	-77.514	45.749	-140.595	2	0	-135	96	2	401 651177.5	0
93133	29051	4/24/2004 0:19	B	0	33.324	-77.473	27.187	-107.645	2	0	-125	48	2	401 651177.5	0
93317	29051	4/24/2004 16:56	B	0	33.319	-77.467	38.672	-104.594	2	0	-131	193	2	401 651177.5	0
93318	29051	4/24/2004 16:56	B	0	33.377	-77.458	45.577	-16.286	2	0	-136	145	2	401 651177.5	0
93320	29051	4/24/2004 19:48	B	0	33.336	-77.35	42.542	-30.218	2	0	-132	97	2	401 651177.5	0
93322	29051	4/25/2004 0:02	B	0	33.307	-77.477	27.51	-97.518	2	0	-133	98	2	401 651177.5	0
93504	29051	4/25/2004 12:16	1	50	33.324	-77.507	34.622	-83.905	8	1	-120	555	3	401 651188.1	0
93507	29051	4/25/2004 20:08	0	58	33.343	-77.415	27.005	-106.393	5	0	-129	193	2	401 651166.3	0
93508	29051	4/25/2004 21:04	A	8	33.306	-77.548	35.643	-65.894	3	0	-121	193	2	401 651191.7	0
93509	29051	4/25/2004 21:59	B	0	33.4	-77.492	42.207	-39.299	2	0	-134	48	2	401 651188.1	0
93510	29051	4/25/2004 22:43	A	60	33.32	-77.54	43.839	-25.835	3	0	-129	96	1	401 651171.9	0
93511	29051	4/25/2004 22:47	2	68	33.321	-77.534	25.637	-113.867	7	0	-126	535	4	401 651171.9	0
93512	29051	4/25/2004 23:34	1	57	33.322	-77.554	31.774	-85.095	6	0	-122	386	4	401 651183.1	0
93513	29051	4/26/2004 0:32	B	0	32.844	-78.389	34.313	-74.618	2	0	-135	48	1	401 651171.9	0
93514	29051	4/26/2004 2:12	B	0	33.325	-77.555	40.468	-50.043	2	0	-134	48	2	401 651171.9	0
93687	29051	4/26/2004 8:33	A	8	33.308	-77.413	37.211	-96.549	3	0	-125	151	2	401 651170.4	0
93688	29051	4/26/2004 14:34	0	50	33.299	-77.499	40.129	-110.851	4	0	-126	148	2	401 651179.1	0
93689	29051	4/26/2004 16:09	A	0	33.314	-77.422	34.496	-83.289	3	1	-120	98	2	401 651182.0	0
93690	29051	4/26/2004 18:06	B	0	33.265	-77.228	37.827	-53.993	2	0	-129	98	2	401 651171.9	0
93691	29051	4/26/2004 18:07	B	0	33.342	-77.506	42.264	-119.386	2	0	-130	50	2	401 651183.8	0
93692	29051	4/26/2004 19:53	2	60	33.335	-77.506	28.186	-101.312	4	0	-126	147	3	401 651183.8	0
93693	29051	4/26/2004 20:46	0	67	33.292	-77.584	38.185	-53.922	4	0	-122	196	2	401 651172.0	0
93694	29051	4/26/2004 23:13	B	0	33.433	-77.331	34.069	-75.062	2	0	-124	50	2	401 651183.8	0
93695	29051	4/27/2004 3:27	A	8	33.321	-77.442	31.813	-84.667	3	0	-127	300	2	401 651183.6	0
93875	29051	4/27/2004 13:04	Z	10	40.551	-107.499	33.15	-77.265	3	0	-129	95	0	401 651183.8	0
93876	29051	4/27/2004 20:22	A	0	33.31	-77.475	40.607	-42.225	3	0	-128	200	2	401 651182.1	0
93877	29051	4/28/2004 0:28	1	60	33.322	-77.446	26.373	-110.237	4	0	-127	195	2	401 651186.2	0
94028	29051	4/28/2004 17:53	A	0	33.23	-77.647	40.838	-41.619	3	0	-132	146	2	401 651159.1	0
94029	29051	4/28/2004 23:59	2	60	33.325	-77.452	28.964	-99.149	5	0	-122	261	1	401 651188.3	0
94030	29051	4/29/2004 2:38	A	0	33.327	-77.453	36.263	-63.16	3	0	-125	99	2	401 651186.9	0
94215	29051	4/29/2004 19:23	Z	10	33.387	-77.563	30.757	-86.078	5	0	-127	192	0	401 651186.9	0
94216	29051	4/29/2004 23:44	B	0	33.506	-77.682	29.653	-88.917	2	0	-130	49	2	401 651186.9	0
94218	29051	4/30/2004 10:16	A	0	33.37	-77.467	22.809	-28.047	3	0	-131	97	2	401 651175.0	0
94219	29051	4/30/2004 14:30	B	0	33.455	-77.406	23.846	-38.373	2	0	-136	48	2	401 651186.9	0
94528	29051	5/1/2004 1:04	A	0	33.421	-77.527	30.441	-91.087	3	0	-125	146	2	401 651182.7	0
94529	29051	5/1/2004 5:51	B	0	33.417	-77.535	21.522	-20.772	2	0	-136	144	1	401 651186.9	0
94530	29051	5/1/2004 7:35	0	50	33.42	-77.568	31.649	-69.071	4	0	-125	146	1	401 651182.7	0
94619	29051	5/1/2004 9:10	B	0	33.419	-77.531	41.662	-116.32	2	0	-130	49	1	401 651186.9	0
94784	29051	5/2/2004 4:24	A	0	33.41	-77.474	30.543	-90.881	3	0	-126	98	1	401 651175.7	0
94787	29051	5/2/2004 18:48	0	60	33.433	-77.483	35.45	-69.884	4	0	-122	164	1	401 651182.3	0
95015	29051	5/3/2004 11:34	A	0	33.309	-77.498	40.631	-114.341	3	0	-124	97	0	401 651132.2	0
95018	29051	5/3/2004 22:54	Z	10	24.845	-116.482	33.361	-77.503	3	0	-131	96	0	401 651132.2	0
95176	29051	5/4/2004 3:59	B	0	33.512	-75.056	31.651	-80.985	2	0	-129	155	2	401 651132.2	0
95019	29051	5/4/2004 4:01	1	60	33.354	-77.488	27.838	-104.392	4	0	-125	301	2	401 651184.0	0
95178	29051	5/4/2004 14:34	B	0	33.289	-77.115	39.908	-109.508	2	0	-131	97	2	401 651132.2	0
95179	29051	5/4/2004 17:54	B	0	33.623	-77.898	41.844	-112.416	2	0	-133	48	2	401 651132.2	0
95180	29051	5/4/2004 18:17	0	60	33.346	-77.516	37.354	-57.728	4	0	-125	146	2	401 651176.9	0
